pdf_name,Continent,background,humans,nature,language,photo,busy,logo,graphic,Name,Size,Sector,Country,Country Status,Region,Date Added,Title,Publication Year,Type,Report Pdf Address,Report Html Address,Adherence Level,Status,Application Level,Sector Supplements (Final),GRI Content Index URL,Integrated,Organization type,Listed/Non-listed,OECD,UNGC,CDP,IFC,ISO,External Assurance,Type of Assurance Provider,Assurance Provider,Stakeholder Panel/ Expert Opinion,Assurance Scope,Level of Assurance,Assurance Standard: AA1000 AS,Assurance Stanadard: ISAE3000,Assurance Standard: national (general),Assurance Standard: national (sustainability),Materiality Matters Check,GRI Service,Featured Report?,OS,GOLD Community,SDGs
KddiCorp._2009.pdf,Asia,blue,2,TRUE,English,TRUE,Somewhat Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,7-9-2015,CSR Report 2009,2009,Citing-GRI,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2009/pdf/csr_report_2009.pdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KddiCorp._2010.pdf,Asia,blue,4,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,7-9-2015,CSR Report 2010,2010,Citing-GRI,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2010/pdf/csr_report_2010.pdf,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KddiCorp._2011.pdf,Asia,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,FALSE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,7-9-2015,CSR Report 2011,2011,Citing-GRI,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2011/pdf/csr_report_2011en.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KddiCorp._2012.pdf,Asia,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,26-9-2012,CSR & ANNUAL Report 2012,2012,Citing-GRI,http://www.kddi.com/english/corporate/csr/csr_report/2012/pdf/csr_report_2012en.pdf,http://www.kddi.com/english/corporate/csr/csr_report/2012/index.html,NA,NA,NA,NA,NA,Yes,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
KddiCorp._2013.pdf,Asia,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,28-5-2014,CSR & Annual Report 2013,2013,GRI - G3,http://www.kddi.com/english/corporate/csr/csr_report/2013/pdf/csr_report_2013en.pdf,NA,Undeclared,NA,NA,Not Applicable,http://www.kddi.com/english/corporate/csr/guideline/,No,Private company,Listed,No,No,No,No,Yes,No,NA,NA,Yes,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
KddiCorp._2014.pdf,Asia,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,2-3-2015,Sustainability Report 2014,2014,GRI - G3,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2014/pdf/report2014_en.pdf,NA,Undeclared,NA,NA,Not Applicable,http://www.kddi.com/english/corporate/csr/guideline/,No,Private company,Listed,No,No,No,No,Yes,No,NA,NA,Yes,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
KddiCorp._2015.pdf,Asia,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,7-9-2015,Integrated Report 2015,2015,Non - GRI,http://media3.kddi.com/extlib/files/english/corporate/ir/library/annual_report/pdf/kddi_ar2015_e.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
KddiCorp._2016.pdf,Asia,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Kddi Corp.,Large,Telecommunications,Japan,OECD,Asia,29-9-2016,Integrated Report 2016,2016,GRI - G4,http://media3.kddi.com/extlib/files/english/corporate/csr/csr_report/2016/pdf/report2016_en.pdf,NA,Undeclared,NA,NA,Not Applicable,http://www.kddi.com/english/corporate/csr/guideline/,Yes,Private company,Listed,No,No,Yes,No,No,Yes,Accountant,Lloyds,No,GHG only,Limited/ Moderate,No,No,No,No,NA,NA,No,NA,No,No
KPN_2013.pdf,Europe,white,4,FALSE,English,TRUE,Very Busy,TRUE,FALSE,KPN,Large,Telecommunications,Netherlands,OECD,Europe,26-4-2013,Sustainability Report 2012,2013,GRI - G3.1,http://www.kpn.com/v2/static/annualreport-2012/english/pdf/sr/kpn-csr-2012-complete.pdf,http://www.kpn.com/corporate/aboutkpn/corporate-responsibility/Sustainability-Report.htm,A+,Third-party-checked,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,KPMG,Yes,Entire sustainability report,Limited/ Moderate,No,No,No,No,NA,NA,NA,NA,NA,NA
LatvijasMobilaisTelefons_2017.pdf,Europe,white,0,TRUE,Others,TRUE,Somewhat Busy,TRUE,TRUE,Latvijas Mobilais Telefons,Large,Telecommunications,Latvia,Non-OECD / Non-DAC,Europe,4-9-2017,Ilgtspejas parskats 2016,2017,GRI - G4,https://static.lmt.lv/lmt/files/lmt_ilgtspejas-parskats_2016.pdf,https://www.lmt.lv/lv/lmt-ilgtspejas-un-korporativas-socialas-atbildibas-pamatprincipi,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
LGElectronicsChinaCo.,Ltd._2017.pdf,Asia,white,0,TRUE,English,FALSE,Somewhat Busy,TRUE,TRUE,LG Electronics China Co., Ltd.,MNE,Telecommunications,Mainland China,DAC-UMICT,Asia,23-11-2017,CSR Report 2016,2017,Citing-GRI,http://www.lg.com/cn/download/pressrelease/LGchina%202016%20social%20responsibility%20report(20170929).pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Non-listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
LuxNetCorporation_2015.pdf,Asia,white,0,TRUE,Others,TRUE,Somewhat Busy,TRUE,FALSE,LuxNet Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,14-3-2016,2014 Corporate Social Responsibility Report (Chinese Version),2015,Non - GRI,http://www.luxnetcorp.com.tw/Uploads/direct/2014CSR-finial.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
LuxNetCorporation_2016.pdf,Asia,white,0,TRUE,Others,TRUE,Somewhat Busy,TRUE,FALSE,LuxNet Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,15-6-2017,2015 Corporate Social Responsibility Report (Chinese Version),2016,Citing-GRI,http://www.luxnetcorp.com.tw/Uploads/direct/2015CSR-finial.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
LuxNetCorporation_2017.pdf,Asia,white,0,TRUE,Others,TRUE,Somewhat Busy,TRUE,FALSE,LuxNet Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,15-3-2018,2016 Corporate Social Responsibility Report (Traditional Chinese Version),2017,GRI - G4,http://www.luxnetcorp.com.tw/Uploads/direct/2016%20Luxnet%20CSR-20171017.pdf,http://www.luxnetcorp.com.tw/resource_support.php,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
M1_2014.pdf,Asia,white,8,FALSE,English,TRUE,Very Busy,TRUE,FALSE,M1,Large,Telecommunications,Singapore,Non-OECD / Non-DAC,Asia,25-4-2014,Annual Report 2013,2014,GRI - G3.1,https://www.m1.com.sg/-/media/Files/M1Portal/Annual%20Reports/2013/Annual_Report_2013.pdf,NA,Undeclared,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
MagyarTelekom_2016.pdf,Europe,green,2,TRUE,English,TRUE,Very Busy,FALSE,FALSE,Magyar Telekom,MNE,Telecommunications,Hungary,OECD,Europe,17-8-2016,Sustainability report 2015,2016,GRI - G4,http://www.telekom.hu/static-tr/sw/file/Sustainability_report_2015.pdf,NA,In accordance - Comprehensive,NA,NA,Not Applicable,http://www.telekom.hu/static-tr/sw/file/Fenntarthatosagi_Jelentes_GRI_ENG_2015.pdf,No,Subsidiary,Listed,No,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Entire sustainability report,Limited/ Moderate,No,Yes,No,No,NA,NA,No,NA,No,No
MauritiusTelecom_2016.pdf,Africa,blue,4,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Mauritius Telecom,Large,Telecommunications,Mauritius,DAC-UMICT,Africa,15-1-2018,2015 Annual Report,2016,Non - GRI,https://www.telecom.mu/aboutus/pdfs/MTAR2015.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
MauritiusTelecom_2017.pdf,Africa,blue,100,FALSE,English,TRUE,Very Busy,TRUE,TRUE,Mauritius Telecom,Large,Telecommunications,Mauritius,DAC-UMICT,Africa,15-1-2018,2016 Annual Report,2017,Non - GRI,https://www.telecom.mu/pdfs/MTAR2016.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
MegaFon_2015.pdf,Europe,blue,2,FALSE,English,TRUE,Very Busy,TRUE,TRUE,MegaFon,Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,24-9-2015,MegaFon Annual Report 2014,2015,Citing-GRI,http://fs.moex.com/content/annualreports/1901/4/megafon-annual-report-2014-lse-final.pdf,NA,NA,NA,NA,NA,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
MegaFon_2016.pdf,Europe,green,4,TRUE,English,TRUE,Very Busy,TRUE,TRUE,MegaFon,Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,8-11-2016,Megafon Annual Report 2015,2016,Citing-GRI,http://corp.megafon.com/ai/document/8710/file/MegaFon_annual_report_2015.pdf,http://ar2015.megafon.com/reports/megafon/annual/2015/gb/English/0/home-page.html,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
MegaFon_2017.pdf,Europe,blue,1,FALSE,English,TRUE,Very Busy,TRUE,FALSE,MegaFon,Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,17-12-2017,MegaFon Annual report 2016,2017,Citing-GRI,http://corp.megafon.ru/ai/document/9971/file/MEGAFON_RUS_FINAL_electronic.pdf,http://ar2016.megafon.ru/reports/megafon/annual/2016/gb/Russian/0/.html,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Metrofile_2015.pdf,Africa,white,0,FALSE,English,TRUE,Somewhat Busy,TRUE,TRUE,Metrofile,Large,Telecommunications,South Africa,DAC-UMICT,Africa,28-1-2016,Integrated annual report 2015,2015,Non - GRI,http://www.metrofileholdings.com/wp-content/uploads/2015/11/Annual-Report-2015.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
Metrofile_2016.pdf,Africa,white,0,FALSE,English,TRUE,Very Busy,TRUE,TRUE,Metrofile,Large,Telecommunications,South Africa,DAC-UMICT,Africa,30-4-2017,Integrated Annual Report 2016,2016,Non - GRI,http://www.metrofileholdings.com/wp-content/uploads/2017/01/Integrated-Annual-Report-2016.pdf,http://www.metrofileholdings.com/financial-statements/,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
MTS(MobileTeleSystems)_2009.pdf,Europe,white,0,FALSE,Others,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,5-4-2017,Social report 2008,2009,Non - GRI,http://static.mts.ru/uploadmsk/contents/1655/MTS_2008_MAKET_ALL.pdf,http://www.company.mts.ru/comp/social_responsibility/soc_report/2008_soz/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2010.pdf,Europe,red,0,FALSE,Others,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,15-6-2017,Social report 2009,2010,Non - GRI,http://static.mts.ru/uploadmsk/contents/1655/Soc_report_MTS_2009.pdf,http://www.company.mts.ru/comp/social_responsibility/soc_report/2009_soz/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2011.pdf,Europe,white,20,TRUE,Others,TRUE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,12-4-2012,CSR Report 2010,2011,GRI - G3,http://static.mts.ru/uploadmsk/contents/1655/MTS_2010_curves_buttons.pdf,NA,NA,NA,Undeclared,Not Applicable,NA,No,Subsidiary,Listed,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2012.pdf,Europe,red,10,TRUE,Others,TRUE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,17-1-2013,Sustainability report 2011,2012,GRI - G3.1,http://fs.rts.ru/content/annualreports/846/3/mts-2011-eng.pdf,NA,NA,Self-declared,B,Not Applicable,NA,No,Subsidiary,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2013.pdf,Europe,white,0,FALSE,Others,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,15-1-2014,Sustainability Report 2012,2013,GRI - G3.1,http://static.mts.ru/uploadmsk/contents/1655/mts_oyr_2012_interaktiv.pdf,NA,B,GRI-checked,NA,Not Applicable,NA,No,Subsidiary,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2014.pdf,Europe,red,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,23-1-2015,Sustainability report 2013,2014,GRI - G3,http://www.mtsgsm.com/upload/contents/294/MTS_RSD_2013_EN_new.pdf,http://www.mtsgsm.com/csr/,B,Third-party-checked,NA,Not Applicable,NA,No,Subsidiary,Listed,No,No,No,No,No,No,NA,NA,Yes,NA,Reasonable/ High,Yes,No,No,Yes,NA,NA,NA,NA,NA,NA
MTS(MobileTeleSystems)_2015.pdf,Europe,red,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,28-9-2015,SUSTAINABLE  DEVELOPMENT  REPORT 2014,2015,Citing-GRI,http://www.mtsgsm.com/upload/contents/294/MTS_SDR_2014_EN.pdf,NA,NA,NA,NA,NA,NA,No,Subsidiary,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
MTS(MobileTeleSystems)_2016.pdf,Europe,red,1,FALSE,English,FALSE,Very Busy,TRUE,TRUE,MTS (Mobile TeleSystems),Large,Telecommunications,Russian Federation,Non-OECD / Non-DAC,Europe,28-9-2016,Sustainable development report,2016,GRI - G4,http://www.mtsgsm.com/upload/contents/294/oyr_eng_2015.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Subsidiary,Listed,Yes,No,No,No,No,No,NA,NA,Yes,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
Mustek_2012.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Mustek,Large,Telecommunications,South Africa,DAC-UMICT,Africa,20-2-2014,Integrated Annual Report 2012,2012,GRI - G3.1,http://mustek.investoreports.com/irbox/downloads/2012/mustek-integrated-annual-report-30-june-2012.pdf,NA,NA,Self-declared,C,Not Applicable,NA,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Mustek_2013.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Mustek,Large,Telecommunications,South Africa,DAC-UMICT,Africa,20-2-2014,Integrated Annual Report 2013,2013,Citing-GRI,http://mustek.investoreports.com/irbox/downloads/2013/mustek-integrated-annual-report-2013.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Mustek_2015.pdf,Africa,blue,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Mustek,Large,Telecommunications,South Africa,DAC-UMICT,Africa,9-12-2015,Integrated Annual Report 2015,2015,GRI - G4,http://mustek.investoreports.com/irbox/wp-content/uploads/2015/11/Mustek-IAR_2015_Lo-res.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
NokiaCorporation_2017.pdf,Europe,blue,20,TRUE,Others,TRUE,Very Busy,FALSE,TRUE,Nokia Corporation,Large,Telecommunications,Finland,OECD,Europe,23-5-2017,Nokia People & Planet Report 2016,2017,GRI - G4,http://www.nokia.com/sites/default/files/nokia_people_and_planet_report_2016.pdf,http://www.nokia.com/en_int/about-us/sustainability,In accordance - Core,NA,NA,Not Applicable,http://www.nokia.com/sites/default/files/nokia_gri_report_2016.pdf,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Limited/ Moderate,No,Yes,No,No,NA,NA,No,NA,No,Yes
SafaricomLimited_2013.pdf,Africa,green,5,TRUE,English,FALSE,Somewhat Busy,TRUE,FALSE,Safaricom Limited,Large,Telecommunications,Kenya,DAC-OLIC,Africa,1-4-2014,2013 Sustainability Report,2013,GRI - G3.1,http://www.safaricom.co.ke/sustainabilityreport/2013ar.pdf,NA,B,Self-declared,NA,Not Used,NA,No,Private company,Listed,No,Yes,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
SafaricomLimited_2014.pdf,Africa,green,5,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Safaricom Limited,Large,Telecommunications,Kenya,DAC-OLIC,Africa,11-11-2014,Sustainability Report 2014,2014,GRI - G4,http://www.safaricom.co.ke/images/Downloads/Resources_Downloads/sustainability_report_2014.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,No,Yes,Accountant,Deloitte,No,Specified section(s),Limited/ Moderate,No,Yes,No,No,NA,NA,NA,NA,NA,NA
SafaricomLimited_2015.pdf,Africa,green,8,FALSE,English,TRUE,Very Busy,TRUE,TRUE,Safaricom Limited,Large,Telecommunications,Kenya,DAC-OLIC,Africa,14-10-2015,Sustainability Report 2015,2015,GRI - G4,http://www.safaricom.co.ke/sustainabilityreport_2015/public/uploads/SC%20Sustain%20Report%20Mon%2023rd%20Sept%202015.pdf,http://www.safaricom.co.ke/sustainabilityreport_2015/,Undeclared,NA,NA,Not Applicable,http://www.safaricom.co.ke/sustainabilityreport_2015/gri-g4-index/general-standard-disclosures/,No,Private company,Listed,No,Yes,No,No,No,Yes,Accountant,Deloitte,No,Not specified,Limited/ Moderate,No,No,No,No,NA,NA,No,No,NA,NA
SafaricomLimited_2016.pdf,Africa,blue,0,FALSE,English,TRUE,Very Busy,TRUE,FALSE,Safaricom Limited,Large,Telecommunications,Kenya,DAC-OLIC,Africa,7-2-2017,Sustainability Report 2016,2016,GRI - G4,https://www.safaricom.co.ke/images/Downloads/Resources_Downloads/sustainabilityreport_2016.pdf,https://www.safaricom.co.ke/sustainabilityreport_2016/,In accordance - Core,NA,NA,Not Applicable,http://www.safaricom.co.ke/sustainabilityreport_2016/about-our-reporting/#,No,Private company,Listed,No,Yes,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,Yes
TelecomNamibia_2015.pdf,Africa,white,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Telecom Namibia,Large,Telecommunications,Namibia,DAC-UMICT,Africa,16-1-2018,Annual Report 2014/15,2015,Non - GRI,http://www.telecom.na/downloads/reports/2014-15/Annual%20Report%202014_15.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Non-listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
TelecomNamibia_2016.pdf,Africa,white,4,FALSE,English,TRUE,Somewhat Busy,TRUE,TRUE,Telecom Namibia,Large,Telecommunications,Namibia,DAC-UMICT,Africa,16-1-2018,Annual Report 2015/16,2016,Non - GRI,http://www.telecom.na/downloads/reports/2015-16/Telecom%20Annual%20Report%202015%20-%202016.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Non-listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Telkom_2013.pdf,Africa,blue,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Telkom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,5-3-2014,Integrated Report 2013,2013,GRI - G3,http://telkom-reports.co.za/reports/ar_2013/pdf/full.pdf,NA,C+,Self-declared,NA,Not Applicable,NA,Yes,Private company,Listed,No,Yes,No,No,No,Yes,Small consultancy/ boutique firm,Other,No,Specified section(s),Reasonable/ High,Yes,No,No,No,NA,NA,NA,NA,NA,NA
Telkom_2014.pdf,Africa,grey,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Telkom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,5-1-2015,Integrated Annual Report 2014,2014,Citing-GRI,http://www.telkom.co.za/ir/apps_static/ir/pdf/financial/pdf/Telkom-IR-final-complete.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Telkom_2015.pdf,Africa,blue,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Telkom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,9-12-2015,Integrated Report 2015,2015,Citing-GRI,http://www.telkom-reports.co.za/reports/ar_2015/pdf/full-final.pdf,NA,NA,NA,NA,NA,NA,Yes,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
Telkom_2016.pdf,Africa,blue,0,FALSE,English,FALSE,Very Busy,TRUE,TRUE,Telkom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,12-12-2016,Integrated Report 2016,2016,Non - GRI,http://www.telkom.co.za/ir/apps_static/ir/pdf/financial/pdf/Intergrated-Report-2016.pdf,http://www.telkom.co.za/ir/apps_static/ir/pdf/financial/pdf/Intergrated-Report-2016.pdf,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Vodacom_2013.pdf,Africa,white,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Vodacom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,12-3-2014,Integrated Report 2013,2013,GRI - G3.1,http://www.vodacom.co.za/cs/groups/public/documents/vodacom.co.za_portal_webassets/vodacomir2013.pdf,http://www.vodacom.co.za/cs/groups/public/documents/vodacom.co.za_portal_webassets/vodacomir2013.pdf?clearcache=true,B,Self-declared,NA,Not Applicable,NA,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Vodacom_2014.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Vodacom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,28-7-2014,Integrated Report 2014,2014,GRI - G3.1,http://www.vodacom.co.za/cs/groups/public/documents/document/vodacom-iar-2014-high-res.pdf,NA,B+,Self-declared,NA,Not Applicable,NA,Yes,Private company,Listed,Yes,No,No,No,No,Yes,Accountant,Ernst & Young,No,Specified section(s),Limited/ Moderate,No,Yes,No,No,NA,NA,NA,NA,NA,NA
Vodacom_2015.pdf,Africa,green,1,TRUE,English,TRUE,Very Busy,TRUE,TRUE,Vodacom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,12-10-2015,Integrated Report 2015,2015,GRI - G3.1,http://www.vodacom.co.za/cs/groups/public/documents/document/vodacom-ir-2015.pdf,http://vodacom.onlinereport.co.za/vodacom_ir_2015/,B,Self-declared,NA,Not Applicable,http://vodacom.onlinereport.co.za/vodacom_ir_2015/#7thpage,Yes,Private company,Listed,Yes,Yes,Yes,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
Vodacom_2016.pdf,Africa,grey,2,FALSE,English,TRUE,Somewhat Busy,TRUE,TRUE,Vodacom,Large,Telecommunications,South Africa,DAC-UMICT,Africa,1-5-2017,Sustainability Report 2016,2016,GRI - G4,http://www.vodacom-reports.co.za/integrated-reports/ir-2016/pdf/additional-docs/sustainability.pdf,http://vodacom.com/integrated-reports.php,Undeclared,NA,NA,Not Applicable,http://www.vodacom-reports.co.za/integrated-reports/ir-2016/pdf/additional-docs/gri-index.pdf,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,Ernst & Young,No,Specified section(s),Limited/ Moderate,No,Yes,No,No,NA,NA,No,NA,No,No
